Rank,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
0,80,0.0023663478660583496,1.0,-7.716454097747802,0.8852
0,81,0.002291153268814087,1.0,-7.725311647796631,0.8846
0,82,0.002250424485206604,1.0,-7.671243210601807,0.8854
0,83,0.0021058972549438475,1.0,-7.641532984924316,0.8858
0,84,0.002121159610748291,1.0,-7.628150187683105,0.8851
0,85,0.0020783434295654295,1.0,-7.623756861877442,0.8865
0,86,0.0020536577367782595,1.0,-7.594928425598145,0.8851
0,87,0.002012119436264038,1.0,-7.6044474250793455,0.8845
0,88,0.0019828944969177247,1.0,-7.596263531494141,0.8867
0,89,0.001945452742576599,1.0,-7.5207240112304685,0.885
0,90,0.001948004789352417,1.0,-7.485575020599366,0.8852
0,91,0.001915125150680542,1.0,-7.517829283905029,0.8868
0,92,0.0019366790771484376,1.0,-7.530917639160156,0.8855
0,93,0.001993011794090271,1.0,-7.524265346527099,0.8864
0,94,0.0019293804740905761,1.0,-7.477480838775635,0.8855
0,95,0.0018898709392547606,1.0,-7.558373388671875,0.8847
0,96,0.0018954283332824706,1.0,-7.531368513488769,0.8861
0,97,0.0019781892013549804,0.99998,-7.549261444091797,0.8853
0,98,0.0019009596633911133,1.0,-7.553983075714111,0.8859
0,99,0.0019497843313217164,1.0,-7.477113408660888,0.8852
